1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,y
7.148,21,38979.492,2678.082,9139.045,332.092,332.092,822.724,288,692.391,2.956,0.998,15.309,1.035,43.555,0.862,0.961,0.999
8.206,24,50994.174,3087.528,9321.139,438.102,438.102,919.925,288,734.378,3.564,0.998,18.169,1.041,59.698,1.182,0.961,0.999
9.3,27,72781.214,3560.433,9784.226,644.83,644.83,1081.911,288,781.68,4.482,0.998,22.236,1.05,89.178,1.765,0.961,0.999
1.138,3,626.545,1362.183,6724.782,8.218,8.218,452.033,288,546.821,1.11,0.998,5.892,1.019,0,0.072,0.961,1
2.088,6,2922.775,1369.181,6862.401,26.785,26.785,497.122,288,559.157,1.201,0.998,6.389,1.02,7.212,0.127,0.961,1
3.144,9,8380.383,1386.765,7150.868,60.376,60.376,580.733,288,581.459,1.387,0.998,7.398,1.02,12.059,0.239,0.961,1
4.161,12,14724.684,1547.474,7817.455,113.783,113.783,634.471,288,607.411,1.655,0.998,8.794,1.023,16.854,0.334,0.961,1
5.14,15,21636.95,1924.354,8506.838,175.293,175.293,701.422,288,638.363,2.075,0.998,10.931,1.026,24.719,0.489,0.961,1
6.175,18,29797.077,2307.235,8842.108,246.282,246.282,767.24,288,668.185,2.497,0.998,13.038,1.03,33.683,0.667,0.961,1
7.148,21,38979.206,2678.082,9139.547,332.101,332.101,821.736,288,692.227,2.956,0.998,15.293,1.035,43.477,0.861,0.961,1
8.206,24,50994.124,3087.526,9321.541,438.086,438.086,918.923,288,734.228,3.563,0.998,18.149,1.041,59.604,1.18,0.961,1
9.3,27,72782.308,3560.43,9784.978,645.181,645.181,1081.073,288,781.55,4.481,0.998,22.21,1.05,89.076,1.763,0.961,1
1.138,3,3171.407,1415.145,6697.782,11.414,11.414,544.385,288,564.328,1.215,0.998,6.609,1.019,0,0.17,0.962,0.975
2.088,6,5053.847,1344.671,6781.585,22.417,22.417,587.333,288,571.431,1.267,0.998,6.929,1.019,24.132,0.24,0.962,0.975
3.144,9,8377.738,1386.75,7084.268,60.341,60.341,600.399,288,584.926,1.39,0.998,7.58,1.02,12.881,0.255,0.962,0.975
4.161,12,14722.385,1547.458,7764.953,113.763,113.763,655.823,288,611.188,1.66,0.998,9.019,1.022,17.887,0.354,0.962,0.975
5.14,15,21632.778,1924.309,8483.139,175.288,175.288,724.997,288,642.612,2.082,0.998,11.215,1.026,26.083,0.516,0.962,0.975
6.175,18,29788.887,2307.554,8815.289,246.202,246.202,794.027,288,673.436,2.506,0.998,13.38,1.03,35.45,0.702,0.962,0.975
7.148,21,38989.47,2678.075,9126.399,332.178,332.178,846.557,288,696.133,2.971,0.998,15.718,1.035,45.452,0.9,0.962,0.975
8.206,24,50994.441,3087.47,9311.166,438.105,438.105,944.041,288,737.896,3.585,0.998,18.672,1.041,61.972,1.227,0.962,0.975
9.3,27,72761.004,3560.384,9764.236,644.731,644.731,1101.788,288,784.696,4.513,0.998,22.89,1.049,91.611,1.813,0.962,0.975
1.138,3,5742.565,1401.992,6693.383,10.644,10.644,620.416,288,574.748,1.298,0.998,7.079,1.019,0,0.26,0.962,0.976
2.088,6,5021.952,1344.623,6784.068,22.405,22.405,585.628,288,571.154,1.266,0.998,6.916,1.019,24.092,0.238,0.962,0.976
3.144,9,8377.814,1386.75,7086.829,60.337,60.337,599.574,288,584.777,1.39,0.998,7.572,1.02,12.847,0.254,0.962,0.976
4.161,12,14722.563,1547.459,7766.946,113.779,113.779,654.926,288,611.025,1.66,0.998,9.01,1.022,17.844,0.353,0.962,0.976
5.14,15,21632.876,1924.31,8484.044,175.253,175.253,724.003,288,642.427,2.082,0.998,11.204,1.026,26.026,0.515,0.962,0.976
6.175,18,29789.259,2307.539,8816.321,246.178,246.178,792.895,288,673.209,2.506,0.998,13.366,1.03,35.376,0.7,0.962,0.976
7.148,21,38988.801,2678.072,9126.91,332.278,332.278,845.504,288,695.959,2.971,0.998,15.701,1.035,45.369,0.898,0.962,0.976
8.206,24,50995.121,3087.498,9311.549,438.115,438.115,942.989,288,737.728,3.584,0.998,18.651,1.041,61.875,1.225,0.962,0.976
9.3,27,72761.738,3560.387,9765.068,644.706,644.706,1100.882,288,784.544,4.511,0.998,22.862,1.049,91.503,1.811,0.962,0.976
1.138,3,7277.937,1362.192,6671.238,8.315,8.315,671.683,288,579.176,1.331,0.998,7.291,1.019,12.38,0.332,0.962,0.977
2.088,6,4849.948,1344.277,6786.368,22.338,22.338,579.873,288,570.228,1.261,0.998,6.874,1.019,23.955,0.232,0.962,0.977
3.144,9,8377.95,1386.75,7089.394,60.345,60.345,598.752,288,584.628,1.39,0.998,7.565,1.02,12.813,0.254,0.962,0.977
4.161,12,14722.579,1547.459,7768.927,113.781,113.781,654.029,288,610.862,1.66,0.998,9,1.022,17.801,0.352,0.962,0.977
5.14,15,21633.089,1924.312,8484.952,175.261,175.261,723.012,288,642.244,2.082,0.998,11.192,1.026,25.969,0.514,0.962,0.977
6.175,18,29789.647,2307.526,8817.354,246.236,246.236,791.767,288,672.982,2.506,0.998,13.352,1.03,35.303,0.699,0.962,0.977
7.148,21,38988.315,2678.069,9127.423,332.244,332.244,844.456,288,695.786,2.97,0.998,15.684,1.035,45.287,0.897,0.962,0.977
8.206,24,50995.661,3087.522,9311.928,438.011,438.011,941.939,288,737.56,3.583,0.998,18.63,1.041,61.777,1.223,0.962,0.977
9.3,27,72762.395,3560.392,9765.896,644.882,644.882,1099.977,288,784.394,4.51,0.998,22.834,1.049,91.396,1.809,0.962,0.977
1.138,3,6425.6,1332.972,6654.459,6.67,6.67,656.018,288,575.558,1.299,0.998,7.117,1.019,26.645,0.321,0.962,0.978
2.088,6,4740.808,1344.149,6788.836,22.322,22.322,576.208,288,569.695,1.257,0.998,6.85,1.019,23.915,0.227,0.962,0.978
3.144,9,8378.091,1386.751,7091.962,60.346,60.346,597.93,288,584.48,1.39,0.998,7.557,1.02,12.779,0.253,0.962,0.978
4.161,12,14722.659,1547.46,7770.916,113.774,113.774,653.135,288,610.699,1.659,0.998,8.991,1.022,17.758,0.352,0.962,0.978
5.14,15,21633.063,1924.315,8485.853,175.288,175.288,722.023,288,642.06,2.081,0.998,11.18,1.026,25.913,0.513,0.962,0.978
6.175,18,29789.987,2307.507,8818.384,246.187,246.187,790.641,288,672.756,2.505,0.998,13.338,1.03,35.23,0.697,0.962,0.978
7.148,21,38987.859,2678.071,9127.933,332.241,332.241,843.409,288,695.613,2.97,0.998,15.667,1.035,45.205,0.895,0.962,0.978
8.206,24,50996.003,3087.546,9312.305,438.133,438.133,940.893,288,737.392,3.582,0.998,18.608,1.041,61.68,1.221,0.962,0.978
9.3,27,72764.227,3560.39,9766.735,645.079,645.079,1099.082,288,784.245,4.509,0.998,22.807,1.049,91.291,1.807,0.962,0.978
1.138,3,3908.209,1313.017,6641.881,5.565,5.565,591.428,288,565.656,1.22,0.998,6.665,1.019,32.936,0.249,0.962,0.979
2.088,6,4507.307,1344.043,6791.218,22.288,22.288,568.855,288,568.625,1.25,0.998,6.802,1.019,23.807,0.219,0.962,0.979
3.144,9,8378.126,1386.752,7094.522,60.342,60.342,597.11,288,584.331,1.39,0.998,7.55,1.02,12.745,0.252,0.962,0.979
4.161,12,14722.819,1547.46,7772.913,113.785,113.785,652.243,288,610.537,1.659,0.998,8.982,1.022,17.715,0.351,0.962,0.979
5.14,15,21633.243,1924.316,8486.761,175.286,175.286,721.037,288,641.876,2.081,0.998,11.169,1.026,25.856,0.512,0.962,0.979
6.175,18,29790.318,2307.489,8819.414,246.225,246.225,789.519,288,672.531,2.505,0.998,13.324,1.03,35.156,0.696,0.962,0.979
7.148,21,38987.441,2678.072,9128.442,332.273,332.273,842.364,288,695.44,2.969,0.998,15.649,1.035,45.123,0.893,0.962,0.979
8.206,24,50996.289,3087.563,9312.679,437.981,437.981,939.848,288,737.225,3.581,0.998,18.587,1.041,61.582,1.219,0.962,0.979
9.3,27,72764.55,3560.4,9767.549,644.774,644.774,1098.181,288,784.096,4.508,0.998,22.779,1.049,91.184,1.805,0.962,0.979
1.138,3,1874.283,1314.311,6642.774,5.62,5.62,528.918,288,556.341,1.153,0.998,6.271,1.019,29.198,0.175,0.962,0.98
2.088,6,4375.905,1344.015,6793.733,22.281,22.281,564.439,288,567.983,1.246,0.998,6.774,1.019,23.482,0.213,0.962,0.98
3.144,9,8378.264,1386.752,7097.09,60.349,60.349,596.293,288,584.183,1.39,0.998,7.543,1.02,12.711,0.252,0.962,0.98
4.161,12,14722.832,1547.461,7774.899,113.78,113.78,651.353,288,610.374,1.659,0.998,8.973,1.022,17.672,0.35,0.962,0.98
5.14,15,21633.49,1924.317,8487.671,175.257,175.257,720.054,288,641.694,2.081,0.998,11.157,1.026,25.8,0.511,0.962,0.98
6.175,18,29790.64,2307.474,8820.445,246.238,246.238,788.4,288,672.306,2.504,0.998,13.31,1.03,35.083,0.695,0.962,0.98
7.148,21,38987.015,2678.074,9128.951,332.22,332.22,841.322,288,695.267,2.968,0.998,15.632,1.035,45.041,0.892,0.962,0.98
8.206,24,50996.53,3087.576,9313.051,438.03,438.03,938.807,288,737.058,3.581,0.998,18.566,1.041,61.485,1.217,0.962,0.98
9.3,27,72765.74,3560.396,9768.369,644.976,644.976,1097.287,288,783.949,4.507,0.998,22.752,1.049,91.078,1.803,0.962,0.98
1.138,3,334.565,1347.206,6664.292,7.401,7.401,458.299,288,547.57,1.097,0.998,5.925,1.019,7.992,0.08,0.962,0.981
2.088,6,3770.247,1345.524,6797.045,22.531,22.531,545.538,288,565.283,1.226,0.998,6.655,1.019,21.747,0.19,0.962,0.981
3.144,9,8378.415,1386.753,7099.659,60.351,60.351,595.477,288,584.035,1.39,0.998,7.535,1.02,12.677,0.251,0.962,0.981
4.161,12,14722.852,1547.462,7776.888,113.777,113.777,650.466,288,610.212,1.659,0.998,8.964,1.022,17.63,0.349,0.962,0.981
5.14,15,21633.658,1924.319,8488.578,175.308,175.308,719.073,288,641.511,2.081,0.998,11.146,1.026,25.744,0.51,0.962,0.981
6.175,18,29791.001,2307.459,8821.476,246.195,246.195,787.285,288,672.082,2.504,0.998,13.296,1.03,35.01,0.693,0.962,0.981
7.148,21,38986.573,2678.073,9129.458,332.263,332.263,840.283,288,695.095,2.968,0.998,15.615,1.035,44.959,0.89,0.962,0.981
8.206,24,50996.708,3087.585,9313.421,437.988,437.988,937.769,288,736.892,3.58,0.998,18.544,1.041,61.388,1.215,0.962,0.981
9.3,27,72766.55,3560.404,9769.181,644.849,644.849,1096.395,288,783.802,4.505,0.998,22.725,1.049,90.972,1.801,0.962,0.981
1.138,3,687.349,1366.256,6679.909,8.478,8.478,464.198,288,549.635,1.113,0.998,6.005,1.019,0,0.081,0.962,0.982
2.088,6,3994.212,1344.746,6799.195,22.399,22.399,551.594,288,566.082,1.233,0.998,6.69,1.019,22.502,0.198,0.962,0.982
3.144,9,8378.433,1386.754,7102.221,60.341,60.341,594.662,288,583.887,1.389,0.998,7.528,1.02,12.643,0.25,0.962,0.982
4.161,12,14722.862,1547.463,7778.879,113.784,113.784,649.58,288,610.05,1.659,0.998,8.955,1.022,17.587,0.348,0.962,0.982
5.14,15,21633.633,1924.321,8489.481,175.261,175.261,718.093,288,641.329,2.08,0.998,11.135,1.026,25.687,0.508,0.962,0.982
6.175,18,29791.349,2307.445,8822.508,246.2,246.2,786.172,288,671.858,2.504,0.998,13.283,1.03,34.938,0.692,0.962,0.982
7.148,21,38986.138,2678.074,9129.966,332.25,332.25,839.247,288,694.924,2.967,0.998,15.598,1.035,44.878,0.889,0.962,0.982
8.206,24,50996.821,3087.59,9313.789,438.061,438.061,936.733,288,736.726,3.579,0.998,18.523,1.041,61.291,1.213,0.962,0.982
9.3,27,72767.078,3560.408,9769.984,644.959,644.959,1095.503,288,783.656,4.504,0.998,22.697,1.049,90.866,1.799,0.962,0.982
1.138,3,1140.684,1383.371,6694.293,9.471,9.471,476.773,288,552.239,1.134,0.998,6.108,1.019,0,0.095,0.962,0.983
2.088,6,3586.33,1346.948,6803.042,22.789,22.789,537.96,288,564.194,1.22,0.998,6.608,1.019,20.576,0.181,0.962,0.983
3.144,9,8378.558,1386.754,7104.79,60.352,60.352,593.849,288,583.739,1.389,0.998,7.521,1.02,12.609,0.25,0.962,0.983
4.161,12,14723.011,1547.463,7780.882,113.786,113.786,648.697,288,609.889,1.658,0.998,8.946,1.022,17.545,0.347,0.962,0.983
5.14,15,21633.81,1924.323,8490.39,175.269,175.269,717.117,288,641.147,2.08,0.998,11.123,1.026,25.631,0.507,0.962,0.983
6.175,18,29791.7,2307.43,8823.539,246.227,246.227,785.063,288,671.636,2.503,0.998,13.269,1.03,34.865,0.69,0.962,0.983
7.148,21,38985.723,2678.074,9130.473,332.227,332.227,838.213,288,694.752,2.967,0.998,15.581,1.035,44.796,0.887,0.962,0.983
8.206,24,50996.823,3087.595,9314.155,437.983,437.983,935.7,288,736.561,3.578,0.998,18.502,1.041,61.195,1.211,0.962,0.983
9.3,27,72767.532,3560.416,9770.783,645.055,645.055,1094.613,288,783.51,4.503,0.998,22.67,1.05,90.76,1.797,0.962,0.983
1.138,3,1460.676,1392.754,6703.38,10.027,10.027,485.711,288,553.964,1.147,0.998,6.178,1.019,0,0.106,0.962,0.984
2.088,6,3563.602,1347.096,6805.628,22.815,22.815,536.447,288,563.884,1.22,0.998,6.595,1.019,20.701,0.179,0.962,0.984
3.144,9,8378.65,1386.755,7107.358,60.346,60.346,593.038,288,583.591,1.389,0.998,7.513,1.02,12.576,0.249,0.962,0.984
4.161,12,14723.205,1547.464,7782.891,113.776,113.776,647.817,288,609.728,1.658,0.998,8.937,1.022,17.503,0.346,0.962,0.984
5.14,15,21634.214,1924.323,8491.305,175.267,175.267,716.145,288,640.967,2.08,0.998,11.112,1.026,25.576,0.506,0.962,0.984
6.175,18,29791.947,2307.411,8824.566,246.258,246.258,783.958,288,671.413,2.503,0.998,13.255,1.03,34.793,0.689,0.962,0.984
7.148,21,38985.387,2678.076,9130.981,332.21,332.21,837.183,288,694.582,2.966,0.998,15.564,1.035,44.715,0.885,0.962,0.984
8.206,24,50996.733,3087.595,9314.519,437.978,437.978,934.669,288,736.396,3.577,0.998,18.481,1.041,61.098,1.21,0.962,0.984
9.3,27,72769.302,3560.41,9771.593,644.748,644.748,1093.732,288,783.367,4.502,0.998,22.643,1.05,90.656,1.795,0.962,0.984
1.138,3,1869.48,1402.674,6712.898,10.622,10.622,497.438,288,556.228,1.164,0.998,6.27,1.019,0,0.119,0.962,0.985
2.088,6,3436.135,1348.188,6808.852,23.002,23.002,531.565,288,563.239,1.215,0.998,6.567,1.019,19.666,0.173,0.962,0.985
3.144,9,8378.78,1386.755,7109.929,60.348,60.348,592.229,288,583.444,1.389,0.998,7.506,1.02,12.542,0.248,0.962,0.985
4.161,12,14723.232,1547.464,7784.888,113.79,113.79,646.938,288,609.568,1.658,0.998,8.928,1.022,17.46,0.346,0.962,0.985
5.14,15,21634.31,1924.326,8492.212,175.288,175.288,715.174,288,640.786,2.079,0.998,11.1,1.026,25.52,0.505,0.962,0.985
6.175,18,29792.261,2307.397,8825.596,246.206,246.206,782.855,288,671.191,2.503,0.998,13.241,1.03,34.72,0.687,0.962,0.985
7.148,21,38984.908,2678.076,9131.487,332.114,332.114,836.154,288,694.411,2.965,0.998,15.547,1.035,44.634,0.884,0.962,0.985
8.206,24,50995.945,3087.579,9314.906,438.106,438.106,933.612,288,736.233,3.576,0.998,18.459,1.041,60.999,1.208,0.962,0.985
9.3,27,72769.984,3560.412,9772.384,645.087,645.087,1092.849,288,783.224,4.5,0.998,22.616,1.05,90.551,1.792,0.962,0.985
1.138,3,2936.035,1415.806,6725.084,11.442,11.442,529.223,288,561.501,1.206,0.998,6.49,1.019,0,0.156,0.962,0.986
2.088,6,3538.1,1347.431,6810.929,22.875,22.875,534.019,288,563.613,1.219,0.998,6.584,1.019,20.406,0.177,0.962,0.986
3.144,9,8378.847,1386.756,7112.496,60.346,60.346,591.421,288,583.296,1.389,0.998,7.499,1.02,12.508,0.248,0.962,0.986
4.161,12,14723.33,1547.465,7786.892,113.783,113.783,646.062,288,609.407,1.658,0.998,8.919,1.022,17.418,0.345,0.962,0.986
5.14,15,21634.56,1924.327,8493.124,175.312,175.312,714.206,288,640.605,2.079,0.998,11.089,1.026,25.464,0.504,0.962,0.986
6.175,18,29792.586,2307.383,8826.626,246.296,246.296,781.756,288,670.97,2.502,0.998,13.228,1.03,34.648,0.686,0.962,0.986
7.148,21,38984.526,2678.076,9131.994,332.195,332.195,835.129,288,694.242,2.965,0.998,15.53,1.035,44.553,0.882,0.962,0.986
8.206,24,50995.498,3087.566,9315.297,438.062,438.062,932.559,288,736.07,3.575,0.998,18.438,1.041,60.9,1.206,0.962,0.986
9.3,27,72771.01,3560.413,9773.177,645.093,645.093,1091.969,288,783.081,4.499,0.998,22.589,1.05,90.446,1.79,0.962,0.986
1.138,3,3210.634,1417.028,6728.6,11.518,11.518,536.775,288,562.767,1.216,0.998,6.544,1.019,0,0.165,0.962,0.987
2.088,6,3367.034,1349.025,6814.421,23.154,23.154,527.731,288,562.657,1.213,0.998,6.543,1.019,19.025,0.169,0.962,0.987
3.144,9,8379.018,1386.756,7115.071,60.359,60.359,590.615,288,583.149,1.389,0.998,7.492,1.02,12.475,0.247,0.962,0.987
4.161,12,14723.392,1547.466,7788.896,113.79,113.79,645.187,288,609.247,1.657,0.998,8.91,1.022,17.376,0.344,0.962,0.987
5.14,15,21634.734,1924.328,8494.033,175.3,175.3,713.24,288,640.425,2.079,0.998,11.078,1.026,25.408,0.503,0.962,0.987
6.175,18,29792.918,2307.37,8827.657,246.247,246.247,780.661,288,670.75,2.502,0.998,13.214,1.03,34.576,0.685,0.962,0.987
7.148,21,38984.15,2678.077,9132.5,332.146,332.146,834.107,288,694.072,2.964,0.998,15.513,1.035,44.473,0.881,0.962,0.987
8.206,24,50995.088,3087.555,9315.699,438.055,438.055,931.512,288,735.91,3.574,0.998,18.418,1.041,60.802,1.204,0.962,0.987
9.3,27,72771.474,3560.422,9773.959,644.867,644.867,1091.09,288,782.939,4.498,0.998,22.562,1.05,90.341,1.788,0.962,0.987
1.138,3,4261.478,1415.859,6731.131,11.465,11.465,567.536,288,567.206,1.252,0.998,6.737,1.019,0,0.201,0.962,0.988
2.088,6,3184.238,1351.257,6818.288,23.542,23.542,520.649,288,561.699,1.207,0.998,6.502,1.019,17.479,0.16,0.962,0.988
3.144,9,8379.068,1386.757,7117.639,60.359,60.359,589.811,288,583.001,1.389,0.998,7.484,1.02,12.441,0.246,0.962,0.988
4.161,12,14723.428,1547.467,7790.899,113.778,113.778,644.315,288,609.087,1.657,0.998,8.901,1.022,17.334,0.343,0.962,0.988
5.14,15,21634.527,1924.331,8494.932,175.274,175.274,712.274,288,640.244,2.079,0.998,11.066,1.026,25.353,0.502,0.962,0.988
6.175,18,29793.287,2307.36,8828.69,246.24,246.24,779.568,288,670.53,2.502,0.998,13.201,1.03,34.505,0.683,0.962,0.988
7.148,21,38983.753,2678.079,9133.006,332.142,332.142,833.087,288,693.904,2.964,0.998,15.496,1.035,44.392,0.879,0.962,0.988
8.206,24,50994.952,3087.547,9316.108,437.98,437.98,930.471,288,735.752,3.574,0.998,18.397,1.041,60.706,1.202,0.962,0.988
9.3,27,72772.304,3560.421,9774.74,645.108,645.108,1090.214,288,782.799,4.497,0.998,22.535,1.05,90.237,1.786,0.962,0.988
1.138,3,4885.929,1411.548,6731.175,11.204,11.204,584.817,288,569.581,1.272,0.998,6.843,1.019,0,0.223,0.962,0.989
2.088,6,3186.809,1351.399,6820.944,23.566,23.566,519.984,288,561.581,1.207,0.998,6.497,1.019,17.33,0.159,0.962,0.989
3.144,9,8379.184,1386.757,7120.212,60.356,60.356,589.008,288,582.854,1.389,0.998,7.477,1.02,12.408,0.246,0.962,0.989
4.161,12,14723.541,1547.467,7792.91,113.791,113.791,643.445,288,608.928,1.657,0.998,8.892,1.022,17.292,0.342,0.962,0.989
5.14,15,21634.924,1924.332,8495.849,175.303,175.303,711.314,288,640.066,2.078,0.998,11.055,1.026,25.297,0.501,0.962,0.989
6.175,18,29793.627,2307.349,8829.721,246.299,246.299,778.479,288,670.311,2.501,0.998,13.187,1.03,34.433,0.682,0.962,0.989
7.148,21,38983.44,2678.078,9133.512,332.109,332.109,832.071,288,693.735,2.963,0.998,15.479,1.035,44.312,0.877,0.962,0.989
8.206,24,50994.842,3087.544,9316.518,438.065,438.065,929.433,288,735.594,3.573,0.998,18.376,1.041,60.609,1.2,0.962,0.989
9.3,27,72773.472,3560.423,9775.522,645.083,645.083,1089.344,288,782.659,4.496,0.998,22.508,1.05,90.134,1.784,0.962,0.989
1.138,3,5853.884,1401.199,6727.666,10.59,10.59,611.333,288,573.094,1.3,0.998,7.003,1.019,0,0.255,0.962,0.99
2.088,6,3026.83,1354.348,6825.274,24.088,24.088,513.178,288,560.715,1.202,0.998,6.461,1.019,15.486,0.15,0.962,0.99
3.144,9,8379.282,1386.758,7122.785,60.362,60.362,588.207,288,582.707,1.388,0.998,7.47,1.02,12.374,0.245,0.962,0.99
4.161,12,14723.708,1547.468,7794.927,113.785,113.785,642.578,288,608.769,1.657,0.998,8.883,1.022,17.25,0.341,0.962,0.99
5.14,15,21635.097,1924.333,8496.759,175.277,175.277,710.356,288,639.887,2.078,0.998,11.044,1.026,25.242,0.5,0.962,0.99
6.175,18,29793.893,2307.336,8830.748,246.282,246.282,777.394,288,670.093,2.501,0.998,13.173,1.03,34.362,0.68,0.962,0.99
7.148,21,38982.99,2678.081,9134.017,332.199,332.199,831.056,288,693.567,2.962,0.998,15.462,1.035,44.232,0.876,0.962,0.99
8.206,24,50994.756,3087.541,9316.927,437.966,437.966,928.399,288,735.437,3.572,0.998,18.356,1.041,60.513,1.198,0.962,0.99
9.3,27,72774.288,3560.424,9776.295,645.016,645.016,1088.473,288,782.52,4.494,0.998,22.481,1.05,90.03,1.782,0.962,0.99
1.138,3,6844.829,1385.323,6720.708,9.643,9.643,639.693,288,576.164,1.325,0.998,7.147,1.019,0,0.291,0.962,0.991
2.088,6,2981.079,1355.458,6828.559,24.288,24.288,510.599,288,560.368,1.201,0.998,6.447,1.019,14.74,0.147,0.962,0.991
3.144,9,8379.372,1386.759,7125.357,60.363,60.363,587.407,288,582.56,1.388,0.998,7.463,1.02,12.341,0.244,0.962,0.991
4.161,12,14723.72,1547.468,7796.933,113.79,113.79,641.712,288,608.609,1.657,0.998,8.874,1.022,17.208,0.341,0.962,0.991
5.14,15,21635.176,1924.336,8497.667,175.311,175.311,709.399,288,639.708,2.078,0.998,11.033,1.026,25.187,0.499,0.962,0.991
6.175,18,29794.147,2307.319,8831.773,246.265,246.265,776.311,288,669.874,2.501,0.998,13.16,1.03,34.29,0.679,0.962,0.991
7.148,21,38982.678,2678.079,9134.522,332.128,332.128,830.045,288,693.4,2.962,0.998,15.445,1.035,44.152,0.874,0.962,0.991
8.206,24,50994.701,3087.539,9317.335,438.111,438.111,927.368,288,735.281,3.571,0.998,18.335,1.041,60.417,1.196,0.962,0.991
9.3,27,72775.034,3560.424,9777.062,644.943,644.943,1087.604,288,782.381,4.493,0.998,22.454,1.05,89.927,1.78,0.962,0.991
1.138,3,7350.139,1358.421,6706.51,8.085,8.085,659.912,288,577.128,1.331,0.998,7.193,1.019,13.487,0.325,0.962,0.992
2.088,6,2922.45,1357.534,6832.418,24.66,24.66,507.267,288,559.968,1.199,0.998,6.43,1.019,13.466,0.142,0.962,0.992
3.144,9,8379.46,1386.759,7127.93,60.364,60.364,586.61,288,582.413,1.388,0.998,7.456,1.02,12.308,0.244,0.962,0.992
4.161,12,14723.837,1547.469,7798.95,113.797,113.797,640.848,288,608.451,1.656,0.998,8.865,1.022,17.167,0.34,0.962,0.992
5.14,15,21635.386,1924.338,8498.578,175.303,175.303,708.445,288,639.529,2.077,0.998,11.022,1.026,25.132,0.497,0.962,0.992
6.175,18,29794.461,2307.309,8832.802,246.303,246.303,775.232,288,669.657,2.5,0.998,13.146,1.03,34.219,0.678,0.962,0.992
7.148,21,38982.291,2678.08,9135.027,332.2,332.2,829.036,288,693.233,2.961,0.998,15.429,1.035,44.072,0.873,0.962,0.992
8.206,24,50994.651,3087.537,9317.744,438.11,438.11,926.34,288,735.125,3.57,0.998,18.315,1.041,60.321,1.194,0.962,0.992
9.3,27,72775.569,3560.433,9777.827,644.996,644.996,1086.738,288,782.244,4.492,0.998,22.428,1.05,89.822,1.778,0.962,0.992
1.138,3,6356.28,1329.057,6689.78,6.437,6.437,640.867,288,573.037,1.295,0.998,7,1.019,27.193,0.31,0.962,0.993
2.088,6,2897.321,1358.517,6835.588,24.847,24.847,505.344,288,559.703,1.198,0.998,6.419,1.019,12.998,0.14,0.962,0.993
3.144,9,8379.581,1386.76,7130.506,60.366,60.366,585.814,288,582.266,1.388,0.998,7.448,1.02,12.274,0.243,0.962,0.993
4.161,12,14723.893,1547.47,7800.963,113.792,113.792,639.987,288,608.292,1.656,0.998,8.856,1.022,17.125,0.339,0.962,0.993
5.14,15,21635.782,1924.339,8499.494,175.285,175.285,707.495,288,639.352,2.077,0.998,11.01,1.026,25.077,0.496,0.962,0.993
6.175,18,29794.863,2307.304,8833.836,246.245,246.245,774.156,288,669.441,2.5,0.998,13.133,1.03,34.148,0.676,0.962,0.993
