1,2,3,4,5,6,7,8,9,10,11
1,1,0,0,-1,1,-1,1,1,1,7.264480000000001
1,0,-1,1,1,0,0,0,0,1,3.55591
-1,0,1,1,-1,-1,0,0,1,-1,-8.030330000000001
1,-1,-1,0,-1,1,-1,-1,-1,0,-2.0423299999999998
1,-1,-1,1,1,1,-1,0,1,0,-0.9947389999999999
1,1,1,-1,-1,1,0,1,0,1,5.68147
-1,0,0,1,-1,1,0,-1,0,1,-5.31479
-1,0,-1,-1,1,1,-1,1,0,1,0.0739463
-1,1,1,0,1,1,-1,0,0,1,0.611462
-1,0,0,1,-1,-1,1,1,1,1,-5.71485
1,-1,-1,-1,1,0,-1,1,0,0,-3.8759699999999997
-1,-1,1,0,1,0,1,0,-1,1,-1.1306
-1,-1,-1,1,0,0,0,0,0,0,-4.6319
-1,0,1,1,0,1,1,-1,1,0,-0.31354899999999997
-1,0,1,1,1,0,0,1,0,0,-0.26427399999999995
1,1,0,-1,1,1,1,1,0,0,4.80441
-1,-1,-1,-1,1,0,-1,1,1,-1,-0.736808
-1,0,-1,1,0,-1,-1,1,0,1,-5.446280000000001
1,0,1,-1,-1,1,1,0,1,1,4.47483
-1,-1,0,1,-1,1,-1,0,-1,0,-5.39219
-1,1,1,-1,-1,-1,0,1,1,0,-8.79466
1,-1,1,0,1,1,1,-1,1,1,2.7020299999999997
-1,0,1,1,1,-1,1,0,0,-1,-1.61314
1,1,1,-1,-1,0,0,0,1,0,6.7042399999999995
1,-1,1,-1,1,1,0,-1,-1,-1,1.5109700000000001
-1,-1,-1,-1,-1,0,1,1,-1,-1,-3.52296
1,0,-1,-1,-1,0,-1,1,1,1,-0.39688
1,-1,1,-1,1,1,0,-1,1,1,-0.359003
1,0,1,0,1,0,0,-1,1,1,5.429119999999999
1,1,-1,-1,0,-1,-1,-1,-1,-1,3.5932699999999995
-1,0,0,1,-1,0,0,1,0,-1,-5.28355
1,0,1,1,0,-1,1,-1,1,-1,5.97714
1,-1,0,-1,0,-1,0,-1,-1,0,-0.728444
-1,-1,-1,0,0,-1,-1,1,1,-1,-5.6003300000000005
-1,0,0,1,-1,0,-1,1,-1,0,-8.153410000000001
-1,0,1,1,-1,-1,0,1,0,1,-8.0997
-1,1,-1,1,0,0,-1,1,0,0,-3.34465
1,0,0,1,1,0,0,1,-1,1,4.91247
1,-1,0,1,1,1,1,-1,-1,1,3.3405099999999996
-1,1,0,-1,-1,1,1,1,-1,1,-3.3339999999999996
-1,-1,-1,-1,1,1,1,0,-1,0,4.02236
1,-1,1,-1,-1,1,-1,0,-1,0,0.562483
-1,-1,-1,1,0,1,-1,0,-1,0,-2.05463
1,1,1,0,1,-1,-1,-1,0,1,8.83713
-1,1,1,1,1,0,0,-1,0,1,-0.457409
-1,-1,0,0,1,0,0,-1,0,1,-0.299799
-1,-1,1,0,0,-1,-1,1,-1,-1,-5.84145
1,-1,1,-1,-1,-1,1,0,1,1,2.3860099999999997
-1,1,-1,-1,1,-1,1,-1,-1,-1,-3.05799
-1,1,1,1,1,-1,1,-1,1,-1,-1.1859
-1,-1,-1,1,1,-1,1,-1,1,0,-0.7687649999999999
1,0,1,0,1,1,1,1,0,1,5.12895
-1,0,-1,1,1,1,1,0,-1,1,4.77862
-1,-1,-1,0,0,0,-1,1,0,0,-4.14764
-1,1,-1,-1,0,-1,0,0,0,1,-6.024380000000001
1,1,0,1,1,0,-1,1,1,-1,8.37607
1,-1,0,0,0,-1,1,1,-1,-1,0.116975
-1,1,1,0,0,0,1,-1,-1,0,-1.10629
1,0,-1,-1,1,1,1,0,0,1,0.05749019999999999
1,-1,1,-1,1,1,0,0,1,1,0.42367200000000005
1,-1,0,0,0,1,1,0,1,0,0.8900049999999999
-1,0,0,1,1,0,1,0,1,1,-1.41042
1,-1,-1,-1,0,0,-1,0,0,0,-3.6492699999999996
1,-1,0,1,-1,-1,0,0,-1,1,1.6568599999999998
-1,-1,-1,1,0,1,-1,0,0,0,-2.13996
1,1,1,-1,1,1,1,0,-1,1,7.8279
1,-1,1,-1,1,1,-1,-1,1,-1,1.6935099999999998
1,1,-1,1,1,0,0,0,1,1,5.63031
-1,1,0,1,1,0,-1,0,0,-1,-3.17853
-1,-1,1,1,1,0,0,1,1,1,0.338057
1,-1,-1,-1,1,-1,1,0,-1,1,-2.30156
1,1,1,1,0,-1,0,1,-1,-1,10.9328
1,0,1,-1,-1,0,-1,0,-1,-1,3.86602
-1,0,-1,-1,0,1,-1,1,-1,0,-2.7162
1,-1,1,-1,-1,0,1,0,1,-1,-0.30676
-1,0,-1,1,1,1,0,1,1,1,0.18566
1,0,-1,-1,0,1,1,1,0,-1,-1.9666599999999999
1,1,-1,0,0,-1,0,0,-1,0,4.7276
-1,-1,1,-1,1,0,-1,0,-1,-1,-2.75998
1,-1,0,0,0,1,0,-1,-1,1,-0.9883200000000001
1,0,-1,1,-1,0,0,0,-1,1,1.78167
1,0,-1,-1,0,1,0,-1,-1,0,-0.545792
-1,0,-1,-1,-1,1,1,-1,0,-1,-3.5419300000000002
-1,0,0,1,-1,0,-1,1,0,1,-8.92607
1,-1,-1,0,-1,-1,0,-1,1,0,-2.81134
1,0,-1,0,-1,1,0,-1,1,-1,-1.4180700000000002
1,-1,0,0,1,1,0,0,1,-1,-0.260356
-1,-1,1,-1,0,0,0,-1,0,1,-3.9635300000000004
-1,-1,0,1,-1,-1,-1,0,1,-1,-8.79679
-1,1,0,1,-1,0,0,0,0,0,-4.59109
-1,0,0,1,-1,1,0,0,0,0,-3.24686
1,-1,-1,-1,-1,0,0,0,1,0,-3.11134
-1,1,0,0,-1,-1,0,0,1,0,-8.0867
1,0,-1,-1,-1,0,0,0,-1,0,0.548067
-1,1,-1,1,1,1,0,1,0,0,0.34412
-1,1,0,0,-1,1,0,-1,-1,1,-4.01965
1,1,0,-1,0,1,1,-1,-1,-1,5.4185
1,-1,-1,-1,1,1,-1,-1,1,0,-3.69014
-1,0,1,-1,1,-1,1,1,0,0,-0.835202
-1,0,-1,1,1,-1,1,0,-1,0,-0.35978000000000004
1,-1,-1,0,1,0,0,0,0,1,-1.6260700000000001
1,-1,-1,-1,0,-1,0,0,0,1,-2.72796
1,-1,0,1,0,-1,0,1,1,1,0.814249
1,-1,-1,-1,0,-1,1,0,-1,-1,-1.9419
-1,-1,-1,0,0,0,0,0,0,1,-2.98192
-1,-1,-1,1,1,-1,-1,0,1,-1,-1.1656600000000001
1,-1,-1,-1,1,0,-1,1,0,0,-1.2861799999999999
1,1,0,0,1,0,-1,1,-1,-1,4.8707400000000005
1,1,1,0,-1,1,1,1,-1,0,7.936089999999999
1,0,1,0,0,0,1,0,1,1,4.247719999999999
-1,0,1,0,1,-1,-1,-1,0,0,-3.3513800000000002
1,1,1,0,1,-1,0,-1,1,0,9.10313
1,-1,-1,0,0,-1,0,0,1,0,-3.63535
1,1,-1,0,1,-1,0,-1,-1,0,4.6245
1,1,-1,0,-1,0,0,0,0,0,5.20181
-1,-1,1,-1,0,1,1,-1,0,1,-0.873394
-1,-1,-1,1,1,0,-1,0,0,1,-0.807033
1,0,0,0,0,1,-1,-1,0,0,1.43791
1,1,0,1,-1,0,1,-1,0,0,5.68246
1,0,1,0,0,0,0,0,1,0,4.099469999999999
1,0,-1,0,1,0,1,-1,1,1,-0.436968
1,0,-1,1,0,1,-1,1,1,1,3.2244900000000003
-1,-1,1,0,0,-1,-1,-1,-1,-1,-4.8127
-1,-1,1,1,1,1,1,-1,0,0,1.9272200000000002
-1,1,0,-1,-1,1,1,1,0,0,-2.56459
-1,-1,1,-1,-1,-1,-1,1,-1,0,-10.6421
-1,0,-1,-1,1,-1,-1,1,1,1,-2.56758
-1,0,1,1,1,-1,1,1,1,-1,-1.77452
1,1,1,-1,1,0,0,-1,-1,1,6.3815
-1,0,1,-1,-1,1,-1,-1,-1,-1,-4.17226
-1,1,1,-1,1,1,1,-1,0,1,3.40731
-1,1,1,1,0,0,-1,1,0,1,-5.279319999999999
1,1,-1,1,1,1,0,1,0,0,4.79785
-1,0,0,0,0,1,1,0,1,1,1.01013
1,1,1,-1,0,1,-1,0,-1,1,7.40528
1,1,1,0,-1,1,0,1,0,0,7.76053
1,-1,-1,-1,0,1,0,-1,1,-1,-2.7006
1,1,0,0,-1,-1,1,1,0,-1,6.59939
-1,1,1,0,0,0,1,1,-1,-1,-1.2378799999999999
-1,-1,1,0,1,-1,-1,1,0,-1,-4.765
-1,0,-1,0,0,0,-1,1,1,1,-3.9897199999999997
-1,1,1,1,0,-1,-1,1,-1,0,-7.0665
1,0,0,-1,1,0,1,1,1,-1,2.82812
-1,-1,1,-1,1,-1,-1,-1,-1,0,-2.42689
-1,0,-1,-1,0,-1,-1,1,0,0,-7.16985
-1,-1,-1,-1,0,0,-1,1,-1,-1,-4.63195
-1,1,1,0,0,-1,0,1,1,0,-6.22824
-1,0,-1,1,1,1,-1,0,1,-1,1.0916
-1,-1,1,-1,0,1,-1,1,1,0,-0.314986
-1,0,-1,-1,1,1,1,0,-1,-1,1.30884
1,-1,1,0,0,1,-1,-1,0,1,2.20548
1,1,0,1,1,0,-1,-1,0,1,4.80804
1,0,-1,0,-1,1,1,1,0,1,2.13766
-1,0,0,0,1,-1,0,1,-1,-1,-3.0973900000000003
1,-1,0,0,-1,-1,0,0,1,-1,0.914068
1,1,0,1,0,0,-1,0,1,0,7.24693
1,1,-1,0,0,-1,-1,1,0,-1,3.5794099999999998
-1,-1,1,-1,0,-1,0,-1,-1,-1,-4.83025
-1,1,0,1,-1,-1,-1,0,-1,-1,-8.296669999999999
-1,-1,0,-1,0,1,1,0,-1,0,-1.88002
1,1,-1,0,1,0,-1,0,-1,0,3.2678
1,1,0,0,0,0,1,1,1,1,4.09225
-1,-1,1,1,0,1,-1,-1,-1,-1,-1.2671700000000001
1,0,-1,-1,1,0,1,1,1,0,-1.27342
-1,0,1,0,1,-1,-1,0,0,0,-2.38242
1,1,-1,0,-1,1,1,1,1,1,3.50895
1,0,1,-1,0,0,-1,1,0,-1,5.28638
1,0,1,0,1,1,0,0,0,0,2.7706
-1,-1,-1,1,1,0,-1,-1,1,-1,-1.7453599999999998
1,0,-1,-1,1,0,1,1,-1,0,-0.14266500000000001
1,1,-1,0,-1,-1,-1,0,-1,0,4.15647
1,1,0,0,-1,-1,1,-1,0,1,5.60508
1,-1,1,-1,0,1,-1,-1,-1,1,0.5642
-1,1,0,1,-1,1,0,-1,1,0,-5.3375699999999995
1,0,0,1,1,0,-1,-1,-1,0,5.24901
-1,0,1,1,-1,1,0,-1,0,-1,-5.47626
1,1,0,-1,0,1,-1,1,-1,1,4.725140000000001
1,0,1,-1,0,1,-1,1,-1,1,5.61977
1,0,-1,1,-1,1,-1,0,1,0,1.86295
1,1,1,-1,1,-1,-1,0,0,1,7.16069
-1,-1,1,-1,1,1,0,-1,-1,0,1.6675400000000002
1,-1,1,1,1,0,1,-1,0,-1,0.12361300000000001
-1,1,-1,0,1,0,0,-1,0,-1,0.0441566
1,0,1,0,1,0,1,-1,1,1,6.76422
1,0,1,1,-1,0,1,1,-1,1,5.66389
-1,-1,-1,1,0,-1,0,0,1,-1,-3.50898
1,1,-1,1,1,1,0,-1,-1,1,5.2590699999999995
1,-1,0,0,1,0,0,0,0,1,1.06355
1,1,1,0,0,1,1,-1,0,0,5.95838
-1,1,1,1,-1,-1,-1,0,-1,-1,-6.8568
-1,1,-1,1,1,-1,0,-1,-1,0,-1.73838
-1,1,-1,1,-1,1,-1,0,1,-1,-5.92314
1,-1,1,0,1,1,0,-1,0,0,0.731737
1,0,-1,-1,-1,0,1,1,0,0,0.890754
1,-1,1,1,-1,-1,-1,-1,-1,-1,3.18033
1,-1,0,-1,0,0,1,0,0,1,-0.145097
1,1,0,1,1,-1,-1,-1,0,-1,7.82791
1,0,-1,-1,1,-1,0,-1,1,0,2.18581
-1,1,0,1,0,0,0,1,0,1,-2.8923900000000002
-1,-1,-1,0,1,0,1,-1,0,-1,1.30162
-1,0,0,-1,0,0,1,1,1,-1,-1.7598599999999998
-1,-1,1,0,-1,0,1,-1,-1,1,-6.301830000000001
-1,-1,0,1,1,0,-1,-1,1,0,-2.11802
1,-1,0,-1,1,0,0,0,0,-1,-0.9290879999999999
-1,-1,1,-1,-1,1,0,-1,1,0,-2.99549
-1,0,-1,-1,1,-1,-1,1,1,-1,-4.3425400000000005
1,0,-1,1,0,-1,1,0,0,-1,1.44508
1,1,-1,-1,-1,1,1,0,1,-1,3.74159
-1,0,0,1,-1,1,1,-1,1,1,-2.52819
-1,1,-1,1,-1,0,-1,1,0,1,-7.370610000000001
1,-1,0,-1,1,1,0,1,-1,1,-0.667155
1,-1,-1,0,1,-1,0,-1,0,-1,-3.48311
-1,0,1,0,-1,0,0,-1,-1,1,-7.44255
-1,-1,-1,1,-1,-1,0,-1,-1,0,-7.68571
-1,1,-1,1,1,-1,1,0,1,1,-0.0818995
1,1,1,0,0,-1,1,-1,-1,1,6.29242
-1,0,-1,0,0,0,0,0,1,1,-4.17914
1,0,1,0,0,0,1,1,-1,1,3.8991800000000003
-1,1,-1,0,-1,1,1,1,0,-1,-4.104769999999999
1,1,1,0,-1,0,1,0,0,1,9.27737
-1,0,-1,0,0,0,-1,-1,1,0,-2.92254
-1,0,-1,1,1,0,0,0,-1,-1,-0.355528
-1,-1,0,-1,0,-1,1,-1,0,0,-1.5550899999999999
1,0,-1,0,1,1,-1,0,-1,-1,2.50877
-1,0,1,0,1,1,-1,0,0,0,0.301118
-1,1,1,0,-1,-1,1,-1,0,-1,-7.68998
-1,-1,0,-1,-1,-1,1,1,1,1,-7.729
1,-1,1,1,0,-1,1,0,1,-1,4.546130000000001
1,1,1,1,-1,1,-1,0,1,1,8.573260000000001
1,0,-1,1,1,0,1,0,-1,0,0.0351255
1,1,1,0,-1,-1,-1,0,1,1,9.02866
1,1,1,1,0,-1,0,-1,1,-1,8.440389999999999
-1,0,0,-1,0,1,0,1,-1,-1,-1.34533
-1,0,-1,1,1,0,0,-1,-1,-1,-0.20978899999999998
1,-1,0,-1,1,0,0,-1,0,1,-1.9968299999999999
1,0,0,-1,0,0,-1,0,1,0,0.897927
-1,0,1,1,-1,1,-1,0,0,0,-4.68789
-1,-1,0,1,1,-1,0,-1,-1,0,-2.8706
1,-1,0,1,0,1,0,0,1,-1,0.45532399999999995
-1,1,0,0,0,-1,-1,1,0,-1,-7.24498
1,1,-1,1,1,-1,1,0,1,1,5.69139
-1,-1,0,-1,0,-1,1,-1,0,1,-2.17352
-1,1,-1,0,-1,0,0,0,0,1,-7.8729
-1,0,-1,-1,1,-1,-1,1,1,1,-4.01693
1,1,1,0,-1,1,-1,-1,0,0,7.76669
1,-1,-1,0,-1,0,0,0,-1,-1,-2.74559
-1,1,0,-1,0,0,0,0,1,1,-4.12774
-1,-1,1,0,-1,1,0,1,0,1,-3.2376400000000003
1,-1,-1,0,0,-1,-1,1,0,0,-2.3407400000000003
1,-1,1,-1,-1,1,0,-1,1,-1,1.8254299999999999
-1,1,-1,-1,-1,1,0,1,0,1,-4.6117300000000006
-1,1,-1,-1,-1,1,1,-1,0,0,-2.64846
1,0,0,1,1,0,1,1,-1,-1,2.83582
-1,1,0,0,1,0,1,0,-1,0,1.4813100000000001
1,-1,0,-1,0,-1,1,1,-1,0,-1.7248900000000003
-1,1,0,0,1,-1,0,0,-1,-1,-1.7043700000000002
1,0,-1,0,0,-1,1,0,1,1,0.533131
1,-1,-1,0,-1,0,1,-1,-1,0,-2.37209
1,-1,1,0,0,-1,-1,0,1,0,1.3537
1,0,1,-1,1,1,1,-1,-1,-1,3.39592
-1,1,0,0,-1,-1,0,-1,1,0,-8.29065
-1,-1,1,0,-1,1,0,0,0,1,-4.99494
1,0,-1,0,1,-1,0,0,1,0,0.5699489999999999
-1,0,0,1,0,0,-1,0,-1,0,-3.89718
1,-1,-1,0,0,-1,0,1,-1,0,-1.85055
1,-1,-1,-1,0,0,-1,0,-1,1,-2.2729
1,-1,0,-1,0,-1,1,0,1,1,-1.47712
-1,-1,0,1,1,0,0,-1,1,-1,1.45307
-1,1,1,-1,0,1,1,0,0,-1,0.463387
-1,-1,-1,-1,1,1,-1,0,1,-1,0.48720699999999995
1,1,0,0,0,0,0,-1,0,-1,7.2988
1,1,0,0,0,1,-1,1,-1,-1,6.23337
-1,1,-1,0,-1,-1,1,-1,1,0,-5.21194
-1,0,0,1,1,0,1,0,-1,-1,0.921068
-1,0,1,1,-1,-1,1,-1,0,1,-6.98805
-1,1,-1,1,-1,-1,-1,-1,-1,1,-10.0632
1,-1,0,-1,1,-1,1,1,0,-1,-2.96648
-1,0,0,1,0,0,0,-1,0,1,-1.9668700000000001
1,0,0,-1,1,0,0,1,1,-1,1.72112
-1,-1,-1,0,-1,0,-1,0,0,1,-7.48544
-1,0,0,1,-1,0,-1,1,0,1,-5.55805
1,1,-1,0,-1,0,1,1,0,1,5.1134900000000005
-1,-1,-1,0,0,0,1,-1,-1,-1,-1.493
1,1,-1,0,1,-1,1,0,0,0,5.77718
1,0,-1,0,1,1,-1,1,-1,1,1.16943
1,-1,0,0,1,0,0,-1,-1,0,1.61756
1,0,-1,1,-1,-1,1,-1,-1,1,0.505273
1,0,1,-1,-1,0,1,-1,0,-1,3.81755
1,0,0,1,0,-1,-1,0,0,0,5.08796
1,-1,1,-1,0,-1,1,1,0,1,1.41393
-1,-1,1,-1,0,1,1,-1,-1,1,-1.15106
-1,1,1,1,-1,1,0,-1,-1,0,-3.56564
-1,1,-1,-1,-1,1,-1,1,0,1,-5.41441
1,1,0,0,1,0,1,-1,0,-1,6.25631
-1,1,-1,-1,-1,0,1,1,-1,1,-4.84055
-1,0,1,1,0,0,-1,0,-1,-1,-4.62649
-1,-1,1,-1,1,0,0,1,0,0,0.60155
-1,1,1,1,1,0,0,1,1,0,-0.45285
-1,0,1,-1,-1,-1,-1,-1,-1,-1,-7.98723
1,0,-1,0,1,-1,0,-1,1,0,2.97894
-1,1,1,0,1,0,1,-1,1,1,1.6946
1,-1,-1,-1,-1,-1,1,1,-1,1,-2.6723
1,1,-1,1,1,-1,-1,-1,0,-1,5.14335
1,-1,0,1,-1,1,-1,0,1,0,-0.621585
1,-1,1,1,1,0,1,1,0,-1,2.53856
-1,1,-1,0,-1,-1,0,-1,1,1,-7.5726
1,-1,0,0,1,0,1,0,1,1,0.10085
-1,0,1,0,0,-1,0,1,-1,0,-4.86602
1,0,1,1,1,0,1,1,-1,1,8.13193
1,1,-1,1,1,1,1,0,1,1,5.0014
-1,-1,-1,-1,0,-1,0,-1,-1,0,-3.82824
-1,0,-1,-1,-1,0,-1,-1,0,-1,-5.05995
1,0,1,-1,-1,1,1,1,1,-1,3.64362
1,-1,1,-1,-1,1,-1,-1,0,0,2.0352
1,0,1,-1,0,-1,1,0,-1,1,5.39323
1,1,1,-1,-1,1,1,-1,-1,1,9.04761
-1,-1,1,1,0,-1,1,-1,-1,-1,-3.10303
1,-1,0,0,0,0,-1,0,-1,0,-1.82073
1,0,0,0,-1,1,0,1,1,0,3.3043199999999997
-1,0,0,1,0,-1,0,0,0,1,-4.9718599999999995
1,1,-1,1,1,0,1,0,-1,-1,5.5239
-1,0,-1,-1,0,-1,0,0,1,0,-3.9152099999999996
-1,0,0,0,-1,-1,1,-1,-1,0,-6.62472
-1,0,-1,-1,0,1,0,0,0,1,-1.36075
-1,-1,-1,-1,-1,0,0,1,0,-1,-4.74474
-1,1,-1,1,1,0,-1,-1,-1,-1,0.08710319999999999
-1,0,-1,-1,-1,-1,-1,0,0,0,-10.5654
1,0,0,-1,-1,-1,-1,1,1,-1,0.882326
-1,1,0,0,1,-1,-1,0,1,-1,-3.28575
1,0,0,0,0,-1,1,1,-1,-1,1.47837
-1,-1,-1,1,0,0,0,-1,-1,0,-3.70287
-1,1,-1,0,1,0,0,-1,0,1,0.554555
1,0,-1,0,0,1,0,0,0,1,-0.618798
1,0,0,1,0,0,-1,0,1,0,4.84316
1,1,1,1,0,1,0,1,-1,1,10.2889
1,1,1,1,1,1,-1,0,0,-1,8.17648
-1,0,0,0,1,1,0,1,-1,0,2.60446
-1,1,0,0,-1,1,0,1,0,0,-2.84159
-1,1,1,0,1,-1,-1,1,0,1,-4.31439
-1,0,0,-1,-1,0,1,1,-1,0,-6.33075
1,0,0,1,1,1,0,-1,-1,-1,3.7929199999999996
-1,-1,0,1,-1,1,-1,0,0,-1,-4.36625
-1,-1,-1,0,1,-1,0,-1,1,1,-2.99578
-1,1,1,1,0,-1,-1,0,-1,-1,-3.9080199999999996
1,1,0,-1,0,0,0,-1,0,1,5.2066099999999995
-1,-1,0,-1,-1,1,1,1,0,1,-4.63663
1,-1,-1,0,1,0,-1,0,0,-1,-0.8993399999999999
1,-1,0,1,0,1,-1,0,1,1,0.195193
-1,0,-1,-1,0,0,-1,-1,0,0,-2.9741
-1,1,0,1,-1,0,0,1,1,0,-6.82574
-1,-1,0,0,0,0,-1,-1,1,1,-6.3372
-1,0,0,1,1,1,1,0,1,0,0.378736
1,1,0,-1,-1,-1,1,-1,0,1,4.3105
-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1.16078
1,0,1,0,1,1,-1,0,1,1,5.65083
1,0,-1,1,-1,1,-1,1,-1,-1,2.41283
1,1,1,-1,-1,1,1,1,1,-1,6.14879
-1,0,1,-1,-1,0,-1,0,1,1,-7.2379
-1,0,-1,1,-1,0,1,1,0,0,-5.13534
1,-1,-1,0,0,0,-1,-1,0,0,-2.50846
1,1,1,0,0,-1,-1,0,1,1,8.19576
1,1,1,1,0,0,1,0,-1,0,8.12962
-1,1,0,0,1,-1,-1,1,1,1,-3.62797
-1,-1,0,-1,0,-1,-1,1,-1,1,-5.5682
1,-1,1,-1,0,0,0,0,1,-1,1.1426100000000001
1,0,-1,0,1,1,1,-1,0,0,0.447481
-1,-1,-1,1,-1,1,1,0,0,0,-4.51233
-1,0,1,0,0,-1,0,0,0,1,-5.17021
1,-1,-1,1,1,0,1,1,0,0,-2.01036
1,1,-1,0,1,1,1,-1,0,1,2.80274
-1,-1,-1,-1,1,1,-1,-1,0,-1,1.48664
-1,1,1,-1,1,-1,-1,-1,1,-1,-2.2246
-1,1,-1,1,0,0,1,-1,-1,-1,-2.49948
-1,1,1,1,1,-1,1,1,-1,1,-0.229481
-1,-1,0,-1,1,1,0,-1,0,0,2.77018
-1,1,-1,-1,1,0,0,0,-1,1,-0.31340300000000004
-1,1,1,-1,1,0,-1,0,-1,1,0.474362
1,0,0,-1,1,-1,0,1,-1,-1,2.2319999999999998
-1,-1,-1,1,-1,1,-1,0,-1,-1,-3.18967
1,1,1,0,-1,0,0,1,-1,1,6.51624
-1,0,1,0,-1,1,0,-1,0,1,-4.2213199999999995
-1,1,0,1,0,1,0,-1,0,0,-0.11188800000000002
-1,-1,-1,-1,1,-1,-1,-1,0,0,-2.82191
-1,1,-1,0,1,1,1,1,0,-1,3.6161199999999996
1,1,1,-1,1,0,0,1,0,1,7.30035
1,1,0,1,1,1,-1,0,1,-1,8.42793
1,0,1,1,0,0,1,1,1,0,6.907839999999999
-1,1,-1,1,0,0,-1,-1,-1,0,-3.27935
1,1,0,1,0,-1,-1,-1,-1,1,5.9558800000000005
1,1,-1,0,-1,-1,-1,-1,-1,1,4.05185
-1,1,0,1,1,0,0,1,1,1,-1.09494
-1,0,1,1,0,0,1,-1,0,1,-1.75747
-1,0,1,0,0,1,0,-1,1,0,-1.60794
-1,1,-1,-1,0,1,1,1,1,-1,-0.988772
1,-1,1,-1,-1,1,-1,-1,0,0,0.48986499999999994
1,1,-1,1,1,0,-1,0,-1,-1,6.30385
-1,1,-1,0,0,0,1,-1,-1,1,-1.95366
-1,1,-1,0,-1,1,1,0,-1,1,-2.2924
1,1,0,0,1,1,-1,0,-1,1,6.0441199999999995
-1,-1,0,1,-1,0,-1,0,0,1,-5.40152
1,-1,1,1,0,0,1,1,1,1,3.0083599999999997
-1,0,-1,1,0,1,0,1,0,-1,-0.8450850000000001
-1,1,-1,1,0,1,-1,0,1,0,-3.37175
1,-1,0,0,0,0,1,1,0,1,-1.05956
1,-1,-1,-1,0,0,0,1,0,0,-3.27837
-1,1,1,1,0,0,-1,0,0,1,-5.63796
1,-1,-1,0,1,1,1,1,-1,0,-4.1442
-1,-1,1,0,-1,1,0,1,1,1,-1.79512
1,0,-1,1,1,1,-1,-1,1,1,1.53075
1,0,1,0,0,-1,1,1,-1,1,5.57501
1,1,-1,1,1,-1,0,-1,0,-1,3.8439099999999997
1,-1,-1,0,0,-1,1,1,-1,-1,0.0946797
-1,0,1,1,0,1,-1,0,1,0,-1.7250599999999998
-1,1,0,1,1,0,-1,-1,0,-1,-1.7122700000000002
1,0,1,0,-1,-1,1,1,0,-1,4.7809099999999995
1,-1,0,1,0,0,0,0,0,1,1.40346
-1,-1,1,-1,1,0,1,0,-1,-1,1.83152
1,-1,-1,0,1,-1,0,0,0,-1,-0.317776
1,-1,1,0,1,0,1,-1,1,0,0.44409
1,1,-1,-1,1,1,0,0,1,1,3.25638
-1,-1,-1,1,-1,-1,-1,-1,0,-1,-7.580989999999999
1,-1,1,-1,0,-1,0,1,0,0,0.8095140000000001
1,1,0,1,0,0,0,0,0,1,7.375260000000001
-1,1,1,1,1,0,1,1,-1,0,0.269196
1,-1,1,-1,0,-1,0,0,1,0,-0.8964639999999999
-1,1,0,1,0,0,1,0,1,1,-0.9922780000000001
1,1,1,1,-1,-1,-1,1,0,0,8.451
1,0,0,1,-1,-1,0,0,1,0,3.90135
1,1,-1,1,0,-1,-1,0,0,1,5.10367
-1,1,0,0,-1,0,1,-1,-1,1,-4.84734
1,-1,-1,-1,-1,-1,-1,1,0,0,-3.1002
-1,0,0,0,1,0,1,-1,-1,-1,-0.383177
-1,0,0,-1,1,1,-1,1,0,0,1.5996
-1,0,1,1,-1,1,1,1,0,0,-3.8006300000000004
-1,1,-1,1,0,-1,1,0,1,0,-4.4865
1,1,1,0,1,1,0,-1,-1,0,7.86097
1,1,-1,1,-1,-1,-1,-1,0,-1,5.02934
1,-1,-1,1,0,1,1,-1,-1,0,-2.48927
1,0,-1,0,1,-1,-1,0,1,0,1.5313700000000001
-1,1,-1,1,0,1,0,-1,-1,-1,-2.81747
-1,1,0,-1,-1,0,-1,-1,0,-1,-7.63355
-1,0,0,0,-1,-1,-1,-1,0,1,-8.71791
-1,0,1,1,-1,1,0,-1,0,1,-2.40976
1,0,-1,0,0,1,1,1,0,1,0.0240989
-1,0,1,-1,-1,1,-1,0,-1,1,-5.1183
1,1,1,0,-1,0,-1,1,-1,-1,7.3429899999999995
-1,-1,1,-1,0,-1,0,-1,0,1,-7.41724
-1,-1,1,-1,1,1,0,0,1,-1,1.46871
1,0,0,1,0,-1,1,1,0,1,4.98632
-1,1,1,0,1,0,-1,-1,0,-1,-0.200702
1,0,-1,-1,-1,-1,0,-1,-1,-1,0.262408
1,-1,0,0,-1,1,1,0,-1,1,1.91198
-1,0,1,0,-1,1,0,0,-1,-1,-3.59499
-1,-1,1,0,1,1,-1,0,0,-1,1.20387
1,-1,-1,0,0,1,1,0,0,0,-0.32687
-1,0,-1,0,1,-1,-1,0,0,1,-0.232475
-1,1,0,1,0,-1,-1,1,-1,-1,-7.22875
1,-1,1,1,0,-1,-1,0,-1,1,3.40124
1,1,0,-1,1,-1,-1,-1,-1,-1,5.89433
1,1,1,-1,0,-1,-1,0,1,0,8.37376
-1,0,1,1,1,1,0,-1,-1,0,1.42381
-1,0,0,0,0,-1,0,0,-1,-1,-5.52834
1,0,-1,1,1,-1,-1,-1,0,0,1.67605
1,0,-1,0,0,-1,0,0,0,1,-0.640058
-1,1,0,0,1,0,0,-1,0,0,-0.555632
1,0,0,1,1,-1,-1,1,1,0,4.69961
