Date,Suburb,Rooms,Type,Method,SellerG,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Price
17/06/2017,Essendon,4,t,S,Nelson,7.5,3040,4,2,2,0,142,2003,Moonee Valley,-37.74541,144.89844,Western Metropolitan,9264,970000
17/06/2017,Essendon North,3,t,PI,Frank,8.2,3041,3,2,1,161,149,2012,Moonee Valley,-37.73566,144.89368,Western Metropolitan,1308,800000
17/06/2017,Essendon North,2,h,SP,Nelson,8.2,3041,2,1,1,173,,2009,Moonee Valley,-37.73746,144.90079,Western Metropolitan,1308,685000
17/06/2017,Fairfield,2,u,S,Nelson,5.7,3078,2,1,1,86,,,Darebin,-37.78203,145.01508,Northern Metropolitan,2970,667000
17/06/2017,Fawkner,5,h,S,Jellis,13.1,3060,5,2,2,737,194,1990,Moreland,-37.71729,144.96403,Northern Metropolitan,5070,1018000
17/06/2017,Ferntree Gully,5,h,S,Schroeder,24.8,3156,5,3,2,836,789,2001,Knox,-37.8801,145.26011,Eastern Metropolitan,10788,1100000
17/06/2017,Fitzroy,3,h,S,Jellis,2.1,3065,3,2,1,60,200,1950,Yarra,-37.79714,144.97596,Northern Metropolitan,5825,1394000
17/06/2017,Fitzroy North,3,h,VB,Nelson,3.6,3068,3,2,0,251,180,,Yarra,-37.77626,144.98035,Northern Metropolitan,6244,1600000
17/06/2017,Fitzroy North,2,u,VB,Nelson,3.6,3068,2,1,2,0,,,Yarra,-37.79178,144.98239,Northern Metropolitan,6244,620000
17/06/2017,Fitzroy North,2,h,S,Nelson,3.6,3068,2,1,0,183,,1890,Yarra,-37.78353,144.97991,Northern Metropolitan,6244,1270000
17/06/2017,Footscray,1,u,PI,Burnham,5.1,3011,1,1,0,0,53,1888,Maribyrnong,-37.80376,144.89862,Western Metropolitan,7570,310000
17/06/2017,Footscray,3,u,S,Jas,5.1,3011,3,2,2,0,,,Maribyrnong,-37.80443,144.90642,Western Metropolitan,7570,855000
17/06/2017,Footscray,2,h,S,Sweeney,5.1,3011,2,1,0,312,,,Maribyrnong,-37.79592,144.88595,Western Metropolitan,7570,910000
17/06/2017,Footscray,1,u,SA,Trimson,5.1,3011,1,1,1,1015,46,1970,Maribyrnong,-37.78778,144.89037,Western Metropolitan,7570,240000
17/06/2017,Forest Hill,3,h,S,Jellis,15.4,3131,3,1,2,697,,,Whitehorse,-37.84188,145.16982,Eastern Metropolitan,4385,1131000
17/06/2017,Forest Hill,3,h,S,Noel,15.4,3131,3,2,2,561,,,Whitehorse,-37.83771,145.16416,Eastern Metropolitan,4385,1177000
17/06/2017,Gisborne,3,h,SA,McDonald,45.9,3437,3,1,2,665,110,1930,Macedon Ranges,-37.48701,144.58567,Northern Victoria,3376,540000
17/06/2017,Gladstone Park,5,h,S,Barry,12.9,3043,5,2,3,551,221,1975,Hume,-37.68329,144.89302,Western Metropolitan,3285,691000
17/06/2017,Gladstone Park,5,h,S,Barry,12.9,3043,5,2,1,536,,,Hume,-37.6852,144.89853,Western Metropolitan,3285,660000
17/06/2017,Gladstone Park,5,h,SP,YPA,12.9,3043,5,2,2,565,,,Hume,-37.68302,144.89327,Western Metropolitan,3285,675000
17/06/2017,Glen Iris,2,h,PI,hockingstuart,7.3,3146,2,1,2,660,,1928,Boroondara,-37.85671,145.0604,Southern Metropolitan,10412,1650000
17/06/2017,Glen Iris,4,h,S,Jellis,7.3,3146,4,1,3,632,,,Stonnington,-37.86024,145.04674,Southern Metropolitan,10412,2305000
17/06/2017,Glen Waverley,4,h,S,Barry,16.7,3150,4,1,2,758,,,Monash,-37.86924,145.16471,Eastern Metropolitan,15321,1715000
17/06/2017,Glen Waverley,3,h,PI,Harcourts,16.7,3150,3,1,0,738,,,Monash,-37.88351,145.15714,Eastern Metropolitan,15321,1900000
17/06/2017,Glen Waverley,3,t,S,Harcourts,16.7,3150,3,2,2,0,133,2002,Monash,-37.89873,145.15072,Eastern Metropolitan,15321,655000
17/06/2017,Glen Waverley,3,h,S,Harcourts,16.7,3150,3,2,2,648,181,1980,Monash,-37.88255,145.14727,Eastern Metropolitan,15321,1550000
17/06/2017,Glen Waverley,5,h,PI,Jellis,16.7,3150,6,3,2,662,119,1960,Monash,-37.87853,145.15542,Eastern Metropolitan,15321,2650000
17/06/2017,Glen Waverley,3,h,PI,VICProp,16.7,3150,4,2,2,1590,292,1992,Monash,-37.86957,145.17544,Eastern Metropolitan,15321,3056000
17/06/2017,Glenroy,4,h,S,Eview,11.2,3046,4,1,3,697,133,1960,Moreland,-37.70159,144.93948,Northern Metropolitan,8870,780000
17/06/2017,Glenroy,3,h,S,Stockdale,11.2,3046,3,1,2,697,131.27,1960,Moreland,-37.69795,144.94285,Northern Metropolitan,8870,780000
17/06/2017,Glenroy,2,u,S,YPA,11.2,3046,2,1,1,136,,1980,Moreland,-37.70972,144.91109,Northern Metropolitan,8870,422000
17/06/2017,Gowanbrae,4,h,S,Nelson,12.9,3043,4,2,4,474,210,2000,Moreland,-37.70626,144.89551,Western Metropolitan,1071,945000
17/06/2017,Greenvale,4,h,S,Barry,20.4,3059,3,2,2,538,154,2000,Hume,-37.6499,144.9013,Northern Metropolitan,4864,645000
17/06/2017,Hadfield,3,h,S,Barry,11.2,3046,3,1,1,602,,,Moreland,-37.70342,144.94574,Northern Metropolitan,2606,785000
17/06/2017,Hadfield,3,h,S,Philip,11.2,3046,3,1,2,634,,,Moreland,-37.71236,144.94332,Northern Metropolitan,2606,810000
17/06/2017,Hallam,3,h,S,REMAX,32.3,3803,3,2,4,604,167.87,1995,Casey,-38.00305,145.2729,South-Eastern Metropolitan,3728,601000
17/06/2017,Hampton,3,u,S,Buxton,13.8,3188,3,2,2,0,99,2005,Bayside,-37.93538,145.00224,Southern Metropolitan,5454,970000
17/06/2017,Hampton,3,h,S,Buxton,13.8,3188,3,1,3,753,,1934,Bayside,-37.93649,145.01107,Southern Metropolitan,5454,2120000
17/06/2017,Hampton,2,u,S,Charlton,13.8,3188,2,1,2,0,,,Bayside,-37.93387,145.00227,Southern Metropolitan,5454,805000
17/06/2017,Hampton,3,h,S,Marshall,13.8,3188,3,2,1,455,,1990,Bayside,-37.93739,145.00513,Southern Metropolitan,5454,2100000
17/06/2017,Hawthorn,4,h,S,Abercromby's,5.3,3122,4,3,2,354,,,Boroondara,-37.81691,145.03721,Southern Metropolitan,11308,2053000
17/06/2017,Hawthorn,4,h,S,Abercromby's,5.3,3122,4,2,4,1690,284,1863,Boroondara,-37.82652,145.03052,Southern Metropolitan,11308,7650000
17/06/2017,Hawthorn,1,u,S,Domain,5.3,3122,1,1,1,0,53,1970,Boroondara,-37.82538,145.02546,Southern Metropolitan,11308,375000
17/06/2017,Hawthorn,2,u,S,Jellis,5.3,3122,2,2,2,6996,136,2000,Boroondara,-37.82712,145.02427,Southern Metropolitan,11308,1080000
17/06/2017,Hawthorn,2,u,S,Marshall,5.3,3122,2,1,1,1583,,1970,Boroondara,-37.81857,145.01704,Southern Metropolitan,11308,762000
17/06/2017,Hawthorn,2,u,PI,Walshe,5.3,3122,2,1,1,0,,,Boroondara,-37.827,145.02563,Southern Metropolitan,11308,525000
17/06/2017,Hawthorn East,3,h,VB,Jellis,6.2,3123,3,1,2,616,,1920,Boroondara,-37.81724,145.05688,Southern Metropolitan,6482,2225000
17/06/2017,Hawthorn East,6,h,VB,Jellis,6.2,3123,6,3,3,622,,,Boroondara,-37.8351,145.05542,Southern Metropolitan,6482,2200000
17/06/2017,Hawthorn East,4,h,PI,Kay,6.2,3123,4,3,3,1116,304,1984,Boroondara,-37.84283,145.05178,Southern Metropolitan,6482,3255000
17/06/2017,Hawthorn East,5,h,PI,Noel,6.2,3123,5,3,2,572,274,2000,Boroondara,-37.81936,145.05131,Southern Metropolitan,6482,2855000
17/06/2017,Heathmont,3,h,S,Philip,21.3,3135,3,1,1,348,,,Maroondah,-37.82327,145.24982,Eastern Metropolitan,3794,655000
17/06/2017,Heathmont,3,t,S,Ray,21.3,3135,3,2,1,194,,,Maroondah,-37.82365,145.24001,Eastern Metropolitan,3794,670000
17/06/2017,Heidelberg,4,t,S,Miles,8.9,3084,4,2,2,264,140,2000,Banyule,-37.74352,145.08082,Eastern Metropolitan,2890,828000
17/06/2017,Heidelberg,4,h,S,Nelson,8.9,3084,4,1,2,630,237,1950,Banyule,-37.74863,145.07202,Eastern Metropolitan,2890,1230000
17/06/2017,Heidelberg Heights,3,h,S,Victory,8.8,3081,3,1,2,290,105,1950,Banyule,-37.7368,145.05048,Eastern Metropolitan,2947,590000
17/06/2017,Highett,3,h,PI,Buxton,16,3190,3,2,1,650,,,Bayside,-37.95378,145.03267,Southern Metropolitan,4794,1155000
17/06/2017,Highett,4,h,SP,Buxton,16,3190,4,1,2,633,,,Bayside,-37.94578,145.03564,Southern Metropolitan,4794,1220000
17/06/2017,Highett,2,h,S,Smart,16,3190,2,1,1,0,,1970,Bayside,-37.95037,145.03473,Southern Metropolitan,4794,548000
17/06/2017,Hillside,6,h,S,Prof.,18,3037,6,4,2,694,,,Melton,-37.68178,144.73779,Western Metropolitan,5556,935000
17/06/2017,Hoppers Crossing,3,h,S,hockingstuart,18.4,3029,3,2,4,615,115,,Wyndham,-37.86659,144.69959,Western Metropolitan,13830,555000
17/06/2017,Hoppers Crossing,3,h,S,hockingstuart,18.4,3029,3,1,2,603,,,Wyndham,-37.8688,144.68768,Western Metropolitan,13830,535000
17/06/2017,Huntingdale,3,h,S,Ray,12.3,3166,3,1,2,501,180,,Monash,-37.90805,145.10684,Southern Metropolitan,768,1093800
17/06/2017,Huntingdale,4,h,S,Ray,12.3,3166,4,1,2,603,151,1960,Monash,-37.90822,145.11146,Southern Metropolitan,768,1145000
17/06/2017,Ivanhoe East,2,h,S,Ray,7.8,3079,2,2,2,751,,,Banyule,-37.77521,145.05426,Eastern Metropolitan,1554,1853000
17/06/2017,Keilor Downs,3,h,VB,Sweeney,15.5,3038,3,1,4,802,183.97,1978,Brimbank,-37.72343,144.81411,Western Metropolitan,3656,550000
17/06/2017,Keilor East,4,h,S,Barry,11.7,3033,4,2,2,599,,,Moonee Valley,-37.73514,144.87144,Western Metropolitan,5629,1120000
17/06/2017,Keilor East,3,h,S,Nelson,11.7,3033,3,1,2,605,,,Moonee Valley,-37.73137,144.86882,Western Metropolitan,5629,1001000
17/06/2017,Keilor Park,3,h,PI,Barry,10.4,3042,3,1,2,650,,,Brimbank,-37.72529,144.85682,Western Metropolitan,1119,690000
17/06/2017,Kensington,2,h,S,Biggin,3.4,3031,2,1,0,282,,,Melbourne,-37.79882,144.92745,Northern Metropolitan,5263,1070000
17/06/2017,Kensington,4,h,SP,Biggin,3.4,3031,4,2,0,199,96,1982,Melbourne,-37.7916,144.92855,Northern Metropolitan,5263,1415000
17/06/2017,Kensington,2,h,S,Hodges,3.4,3031,2,1,0,147,95,1890,Melbourne,-37.79067,144.92844,Northern Metropolitan,5263,1150000
17/06/2017,Kensington,2,u,SP,Nelson,3.4,3031,2,2,1,2135,90,2010,Melbourne,-37.79561,144.93499,Northern Metropolitan,5263,730000
17/06/2017,Kensington,1,u,SP,Rendina,3.4,3031,1,1,1,0,60,2001,Melbourne,-37.78993,144.92306,Northern Metropolitan,5263,392000
17/06/2017,Kensington,1,u,SP,Rendina,3.4,3031,1,1,1,0,,2011,Melbourne,-37.79122,144.93175,Northern Metropolitan,5263,370000
17/06/2017,Kew,3,t,VB,Jellis,5.4,3101,3,3,3,325,,,Boroondara,-37.80506,145.05224,Southern Metropolitan,10331,1375000
17/06/2017,Kew,5,h,PI,Marshall,5.4,3101,5,4,2,769,285,1940,Boroondara,-37.81143,145.03723,Southern Metropolitan,10331,3175000
17/06/2017,Kew East,3,h,S,Marshall,7.3,3102,3,2,4,677,,,Boroondara,-37.7921,145.0507,Southern Metropolitan,2671,1975000
17/06/2017,Kingsbury,5,h,S,Ray,12.1,3083,5,3,2,544,40,,Darebin,-37.71499,145.02967,Northern Metropolitan,1414,1250000
17/06/2017,Kingsville,2,h,PI,McGrath,6.4,3012,2,1,1,170,,,Maribyrnong,-37.80635,144.8845,Western Metropolitan,1808,735000
17/06/2017,Lalor,3,h,S,Harcourts,16.3,3075,3,1,2,679,130,1965,Whittlesea,-37.67304,145.03397,Northern Metropolitan,8279,638000
17/06/2017,Lalor,3,h,S,Harcourts,16.3,3075,3,1,4,651,,,Whittlesea,-37.67388,145.02069,Northern Metropolitan,8279,716000
17/06/2017,Langwarrin,2,u,SP,Mindacom,41,3910,2,1,1,196,,2012,Frankston,-38.16439,145.1978,Eastern Victoria,8743,400000
17/06/2017,Lower Plenty,5,h,S,Barry,14.6,3093,5,2,2,864,,,Banyule,-37.72754,145.11021,Eastern Metropolitan,1624,800000
17/06/2017,Maidstone,2,t,SP,hockingstuart,6.4,3012,2,1,1,59,,2014,Maribyrnong,-37.77824,144.87427,Western Metropolitan,3873,505500
17/06/2017,Malvern East,4,h,PI,Marshall,8.4,3145,4,3,4,960,325,1910,Stonnington,-37.87605,145.05563,Southern Metropolitan,8801,2520000
17/06/2017,Maribyrnong,1,u,S,Frank,4.3,3032,1,1,1,887,45,1972,Maribyrnong,-37.76878,144.89197,Western Metropolitan,4918,301000
17/06/2017,McKinnon,3,u,S,Buxton,11.4,3204,3,2,3,220,,,Glen Eira,-37.90958,145.03371,Southern Metropolitan,2397,960000
17/06/2017,Melbourne,2,u,VB,MICM,0,3000,2,1,1,0,113,1999,Melbourne,-37.81317,144.95452,Northern Metropolitan,17496,740000
17/06/2017,Melton,4,h,S,Ryder,31.7,3337,4,2,2,642,199.5,2004,Melton,-37.69159,144.5864,Western Victoria,3600,420000
17/06/2017,Melton South,3,h,S,hockingstuart,29.8,3338,3,1,3,603,,,Melton,-37.70478,144.57211,Western Victoria,4718,419000
17/06/2017,Mentone,2,u,S,Buxton,20,3194,2,1,1,101,300,1990,Kingston,-37.98558,145.05966,South-Eastern Metropolitan,6162,660000
17/06/2017,Mentone,2,u,S,Buxton,20,3194,2,1,1,3160,,1970,Kingston,-37.97946,145.07167,South-Eastern Metropolitan,6162,455000
17/06/2017,Mentone,4,h,S,hockingstuart,20,3194,4,2,2,731,,,Kingston,-37.98035,145.05593,South-Eastern Metropolitan,6162,1700000
17/06/2017,Mentone,3,t,S,Obrien,20,3194,3,2,2,435,141,1980,Kingston,-37.97889,145.0745,South-Eastern Metropolitan,6162,1051000
17/06/2017,Mentone,2,u,S,Thomson,20,3194,2,1,1,723,,,Kingston,-37.99121,145.06458,South-Eastern Metropolitan,6162,525000
17/06/2017,Mernda,4,h,S,Buckingham,25.9,3754,4,2,2,512,,,Whittlesea,-37.61133,145.0945,Northern Metropolitan,5812,596000
17/06/2017,Mernda,3,h,S,Harcourts,25.9,3754,3,2,4,400,,,Whittlesea,-37.60697,145.09208,Northern Metropolitan,5812,517000
17/06/2017,Middle Park,4,h,VB,Greg,3,3206,4,3,1,209,,,Port Phillip,-37.84807,144.96017,Southern Metropolitan,2019,2500000
17/06/2017,Mill Park,4,h,S,Ray,17.9,3082,4,2,2,612,236,2013,Whittlesea,-37.65478,145.05199,Northern Metropolitan,10529,865000
17/06/2017,Mitcham,4,h,S,Noel,17.2,3132,4,1,1,842,160,1950,Whitehorse,-37.81235,145.19756,Eastern Metropolitan,6871,1302000
17/06/2017,Mitcham,3,t,VB,Noel,17.2,3132,3,2,2,343,130,2010,Whitehorse,-37.82158,145.21129,Eastern Metropolitan,6871,800000
17/06/2017,Moonee Ponds,1,u,S,Barry,6.2,3039,1,1,0,0,29,2012,Moonee Valley,-37.77154,144.91597,Western Metropolitan,6232,222000
17/06/2017,Moonee Ponds,3,h,SP,McDonald,6.2,3039,3,2,2,596,203,1950,Moonee Valley,-37.76086,144.90497,Western Metropolitan,6232,1850000
17/06/2017,Moorabbin,4,h,S,RT,14.3,3189,4,2,1,532,,,Kingston,-37.93686,145.03966,Southern Metropolitan,2555,1289000
17/06/2017,Mooroolbark,3,h,S,iTRAK,26.5,3138,3,1,2,484,102,1970,Yarra Ranges,-37.78454,145.33073,Eastern Victoria,8280,581000
17/06/2017,Mooroolbark,4,h,S,Ray,26.5,3138,4,2,2,854,,,Yarra Ranges,-37.78883,145.3275,Eastern Victoria,8280,651000
17/06/2017,Mordialloc,2,u,S,hockingstuart,21.5,3195,2,1,1,0,,1970,Kingston,-38.00482,145.08746,South-Eastern Metropolitan,3650,470500
17/06/2017,Mordialloc,4,h,PI,Ray,21.5,3195,4,2,2,314,,1995,Kingston,-38.00585,145.08376,South-Eastern Metropolitan,3650,1350000
17/06/2017,Mordialloc,4,h,SP,Ray,21.5,3195,4,2,2,603,194,2004,Kingston,-38.00549,145.10372,South-Eastern Metropolitan,3650,1150000
17/06/2017,Mount Waverley,3,h,S,Barry,14.2,3149,3,2,2,710,,,Monash,-37.8622,145.12563,Eastern Metropolitan,13366,1360000
17/06/2017,Mount Waverley,4,h,S,Jellis,14.2,3149,4,3,2,720,249,1960,Monash,-37.87833,145.13731,Eastern Metropolitan,13366,1728000
17/06/2017,Mount Waverley,4,h,SP,McGrath,14.2,3149,4,3,2,708,150,1960,Monash,-37.89187,145.11049,Eastern Metropolitan,13366,1352000
17/06/2017,Mount Waverley,3,h,S,Ray,14.2,3149,3,1,2,810,,,Monash,-37.86838,145.14664,Eastern Metropolitan,13366,1530000
17/06/2017,Mount Waverley,3,h,S,Ray,14.2,3149,3,1,1,750,,1970,Monash,-37.87718,145.11248,Eastern Metropolitan,13366,1530000
17/06/2017,Mulgrave,3,h,S,Barry,18.8,3170,3,1,1,664,,,Monash,-37.92773,145.16984,South-Eastern Metropolitan,7113,757000
17/06/2017,Mulgrave,4,h,S,Ray,18.8,3170,4,4,2,905,446,,Monash,-37.9319,145.20164,South-Eastern Metropolitan,7113,2000000
17/06/2017,Mulgrave,3,h,S,Ray,18.8,3170,3,2,1,145,,,Monash,-37.93226,145.19097,South-Eastern Metropolitan,7113,757500
17/06/2017,Mulgrave,3,h,S,Win,18.8,3170,3,1,2,801,,,Monash,-37.93105,145.16962,South-Eastern Metropolitan,7113,901000
17/06/2017,Mulgrave,4,h,S,Woodards,18.8,3170,4,2,4,726,165,1960,Monash,-37.93058,145.16308,South-Eastern Metropolitan,7113,902000
17/06/2017,Murrumbeena,3,t,S,Barry,10.1,3163,3,2,2,238,,1998,Glen Eira,-37.89345,145.06875,Southern Metropolitan,4442,900000
17/06/2017,Murrumbeena,3,h,S,hockingstuart,10.1,3163,3,1,2,627,132,1930,Glen Eira,-37.89561,145.07502,Southern Metropolitan,4442,1561000
17/06/2017,Murrumbeena,2,u,S,Woodards,10.1,3163,2,1,1,109,,,Glen Eira,-37.89578,145.06899,Southern Metropolitan,4442,660000
17/06/2017,Newport,4,h,S,Sweeney,6.2,3015,4,1,1,390,,,Hobsons Bay,-37.84283,144.87959,Western Metropolitan,5498,1005000
17/06/2017,Niddrie,4,h,S,Barry,10.4,3042,4,3,2,564,500,,Moonee Valley,-37.73666,144.87725,Western Metropolitan,2291,1751000
17/06/2017,Niddrie,3,h,S,Nelson,10.4,3042,3,1,4,646,150,1950,Moonee Valley,-37.7415,144.88923,Western Metropolitan,2291,1300000
17/06/2017,Noble Park,3,h,S,Purplebricks,22.7,3174,3,1,4,585,,,Greater Dandenong,-37.97267,145.18262,South-Eastern Metropolitan,11806,635000
17/06/2017,North Melbourne,2,u,S,Biggin,1.8,3051,2,1,1,0,,,Melbourne,-37.80298,144.9568,Northern Metropolitan,6821,550000
17/06/2017,North Melbourne,1,t,S,Nick,1.8,3051,1,1,0,37,,,Melbourne,-37.80376,144.95379,Northern Metropolitan,6821,780000
17/06/2017,North Melbourne,1,h,S,W.B.,1.8,3051,1,1,0,133,,,Melbourne,-37.80131,144.94753,Northern Metropolitan,6821,1000000
17/06/2017,Northcote,3,h,S,Barry,5.3,3070,3,1,2,504,,,Darebin,-37.77358,145.01286,Northern Metropolitan,11364,1516000
17/06/2017,Northcote,2,u,SP,Jellis,5.3,3070,2,1,1,0,,1970,Darebin,-37.76926,144.99157,Northern Metropolitan,11364,503000
17/06/2017,Northcote,3,h,SP,McGrath,5.3,3070,3,1,0,375,,1999,Darebin,-37.76397,144.99481,Northern Metropolitan,11364,1305000
17/06/2017,Northcote,2,h,S,Nelson,5.3,3070,2,1,0,166,,,Darebin,-37.7702,144.99987,Northern Metropolitan,11364,1001000
17/06/2017,Northcote,2,h,PI,Nelson,5.3,3070,2,1,0,114,,,Darebin,-37.78024,144.99289,Northern Metropolitan,11364,905000
17/06/2017,Notting Hill,3,u,S,Barry,16.7,3168,3,1,1,390,118,1970,Monash,-37.90354,145.14394,Southern Metropolitan,902,840000
17/06/2017,Nunawading,4,h,S,Barry,15.4,3131,4,3,2,616,212,,Whitehorse,-37.8124,145.18411,Eastern Metropolitan,4973,1430000
17/06/2017,Nunawading,3,h,S,Fletchers,15.4,3131,3,2,1,431,,,Whitehorse,-37.81206,145.18127,Eastern Metropolitan,4973,913000
17/06/2017,Nunawading,5,h,SP,hockingstuart,15.4,3131,5,3,2,766,274,1970,Whitehorse,-37.81113,145.17681,Eastern Metropolitan,4973,1060000
17/06/2017,Nunawading,3,u,S,McGrath,15.4,3131,3,1,2,319,,,Whitehorse,-37.82275,145.1764,Eastern Metropolitan,4973,806000
17/06/2017,Oak Park,2,t,S,Eview,11.2,3046,2,2,1,208,127,2010,Moreland,-37.71679,144.90901,Northern Metropolitan,2651,790000
17/06/2017,Oak Park,3,h,SP,Nelson,11.2,3046,3,1,1,722,115,1960,Moreland,-37.71433,144.90616,Northern Metropolitan,2651,840000
17/06/2017,Oak Park,4,h,SP,Rendina,11.2,3046,4,2,4,553,190,2001,Moreland,-37.71328,144.90585,Northern Metropolitan,2651,1071888
17/06/2017,Oakleigh East,3,t,S,Biggin,12.3,3166,3,2,1,200,130,2013,Monash,-37.91017,145.11488,Southern Metropolitan,2547,820000
17/06/2017,Oakleigh South,3,h,S,hockingstuart,15.5,3167,3,1,2,673,101,1950,Monash,-37.91693,145.08739,South-Eastern Metropolitan,3692,1218500
17/06/2017,Ormond,2,h,S,Buxton,11.4,3204,2,1,1,126,75.45,1970,Glen Eira,-37.90552,145.03087,Southern Metropolitan,3578,695000
17/06/2017,Parkdale,3,h,S,Buxton,21.5,3195,3,2,2,454,122,1950,Kingston,-37.99443,145.0885,South-Eastern Metropolitan,5087,940000
17/06/2017,Parkdale,4,h,SP,Buxton,21.5,3195,4,2,2,597,150,1970,Kingston,-37.99232,145.08469,South-Eastern Metropolitan,5087,1300000
17/06/2017,Parkville,3,t,S,Nelson,1.8,3052,3,1,1,2429,,,Melbourne,-37.78033,144.95949,Northern Metropolitan,2309,850000
17/06/2017,Parkville,2,u,VB,Nelson,1.8,3052,2,2,1,2431,,,Melbourne,-37.78212,144.95755,Northern Metropolitan,2309,900000
17/06/2017,Pascoe Vale,3,h,S,Nelson,8.5,3044,3,2,4,689,165.5,1950,Moreland,-37.73072,144.94829,Northern Metropolitan,7485,1199000
17/06/2017,Pascoe Vale,4,h,S,Woodards,8.5,3044,4,2,5,669,,,Moreland,-37.72775,144.93372,Northern Metropolitan,7485,1260000
17/06/2017,Point Cook,4,h,SP,LJ,14.7,3030,4,2,2,464,,,Wyndham,-37.90545,144.76077,Western Metropolitan,15542,550000
17/06/2017,Port Melbourne,1,h,S,Cayzer,3.5,3207,1,1,0,85,,,Port Phillip,-37.8371,144.93859,Southern Metropolitan,8648,964000
17/06/2017,Port Melbourne,2,h,S,Greg,3.5,3207,2,1,0,156,,,Port Phillip,-37.83343,144.94554,Southern Metropolitan,8648,1355000
17/06/2017,Port Melbourne,3,t,S,Marshall,3.5,3207,3,2,2,104,146,2015,Port Phillip,-37.83165,144.94411,Southern Metropolitan,8648,1388000
17/06/2017,Prahran,2,u,S,Beller,4.6,3181,2,1,1,0,,,Stonnington,-37.85127,144.99434,Southern Metropolitan,7717,735000
17/06/2017,Prahran,1,u,SP,Castran,4.6,3181,1,1,1,0,44,2015,Stonnington,-37.85012,144.99225,Southern Metropolitan,7717,440000
17/06/2017,Prahran,4,h,S,Gary,4.6,3181,4,2,1,105,,,Stonnington,-37.85102,144.99408,Southern Metropolitan,7717,1805000
17/06/2017,Prahran,3,h,PI,hockingstuart,4.6,3181,3,2,2,142,,2000,Stonnington,-37.84961,145.01113,Southern Metropolitan,7717,2200000
17/06/2017,Prahran,4,h,VB,RT,4.6,3181,4,2,2,291,263.5,1890,Stonnington,-37.84961,145.00248,Southern Metropolitan,7717,2300000
17/06/2017,Prahran,3,t,S,Whiting,4.6,3181,3,2,2,187,,,Stonnington,-37.84714,144.98927,Southern Metropolitan,7717,1420000
17/06/2017,Preston,3,h,S,hockingstuart,8.4,3072,3,1,2,592,,,Darebin,-37.74356,144.99464,Northern Metropolitan,14577,1017500
17/06/2017,Preston,2,h,S,Love,8.4,3072,2,1,1,688,,,Darebin,-37.74847,145.01193,Northern Metropolitan,14577,1050000
17/06/2017,Preston,4,h,PI,McGrath,8.4,3072,4,1,1,313,113,1950,Darebin,-37.74955,145.00949,Northern Metropolitan,14577,840000
17/06/2017,Reservoir,3,u,S,Barry,12,3073,3,1,1,178,100,2009,Darebin,-37.70985,145.02073,Northern Metropolitan,21650,510000
17/06/2017,Reservoir,3,h,PI,Barry,12,3073,3,1,2,893,103,1940,Darebin,-37.69964,145.00945,Northern Metropolitan,21650,780000
17/06/2017,Reservoir,4,h,S,Love,12,3073,4,1,5,700,,,Darebin,-37.7115,145.02413,Northern Metropolitan,21650,930000
17/06/2017,Reservoir,2,h,S,Love,12,3073,2,1,2,494,,,Darebin,-37.72596,145.00113,Northern Metropolitan,21650,850000
17/06/2017,Reservoir,3,h,SP,Ray,12,3073,3,2,2,247,,,Darebin,-37.70952,145.02824,Northern Metropolitan,21650,635000
17/06/2017,Richmond,2,h,S,Biggin,2.4,3121,2,1,1,110,72,1890,Yarra,-37.82324,145.01331,Northern Metropolitan,14949,1275000
17/06/2017,Richmond,3,h,S,Biggin,2.4,3121,3,2,2,134,149,2007,Yarra,-37.81186,144.99472,Northern Metropolitan,14949,1120000
17/06/2017,Richmond,3,h,S,Biggin,2.4,3121,3,2,1,105,110,1997,Yarra,-37.82146,145.00203,Northern Metropolitan,14949,1190000
17/06/2017,Richmond,2,h,S,Collins,2.4,3121,2,1,0,155,,,Yarra,-37.82418,145.00185,Northern Metropolitan,14949,1172000
17/06/2017,Richmond,1,u,S,hockingstuart,2.4,3121,1,1,1,1347,,2003,Yarra,-37.81893,145.00631,Northern Metropolitan,14949,534000
17/06/2017,Richmond,3,t,S,Jellis,2.4,3121,3,2,1,124,123,2008,Yarra,-37.8147,145.00852,Northern Metropolitan,14949,1255000
17/06/2017,Richmond,3,h,S,Marshall,2.4,3121,3,3,3,81,81,2000,Yarra,-37.82622,144.99879,Northern Metropolitan,14949,1425000
17/06/2017,Richmond,2,u,S,Marshall,2.4,3121,2,2,1,2226,,2011,Yarra,-37.813,144.99303,Northern Metropolitan,14949,650000
17/06/2017,Ringwood,2,u,PI,Jellis,19.9,3134,2,1,2,750,,1975,Maroondah,-37.82214,145.23087,Eastern Metropolitan,7785,475000
